store_name,product_name,analysis_month,monthly_inventory,monthly_sales,inventory_sales_diff,inventory_status
"Grand Bazaar","Freshly Grocery Item 248",24-06,0,3,-3,"within demand"
"Grand Bazaar","Pulse Beauty Item 249",24-06,-3,0,-3,"within demand"
"Grand Bazaar","Freshly Books Item 251",24-06,24,5,19,"inventory issue"
"Grand Bazaar","Freshly Sports Item 252",24-06,-2,2,-4,"within demand"
"Grand Bazaar","Freshly Books Item 253",24-06,-7,0,-7,"inventory issue"
"Grand Bazaar","Zenon Fashion Item 255",24-06,0,1,-1,"within demand"
"Grand Bazaar","Nova Books Item 257",24-06,-4,0,-4,"within demand"
"Grand Bazaar","Zenon Toys Item 258",24-06,-3,1,-4,"within demand"
"Grand Bazaar","Crafto Sports Item 260",24-06,31,7,24,"inventory issue"
"Grand Bazaar","Freshly Toys Item 261",24-06,5,0,5,"within demand"
"Grand Bazaar","Acme Electronics Item 262",24-06,41,0,41,"inventory issue"
"Grand Bazaar","Nova Beauty Item 263",24-06,11,0,11,"inventory issue"
"Grand Bazaar","Zenon Electronics Item 264",24-06,18,3,15,"inventory issue"
"Grand Bazaar","PlayOn Grocery Item 266",24-06,76,2,74,"inventory issue"
"Grand Bazaar","Freshly Home Item 268",24-06,-3,3,-6,"inventory issue"
"Grand Bazaar","PlayOn Grocery Item 269",24-06,42,0,42,"inventory issue"
"Grand Bazaar","Acme Grocery Item 271",24-06,1,0,1,"within demand"
"Grand Bazaar","Zenon Beauty Item 272",24-06,-4,0,-4,"within demand"
"Grand Bazaar","Pulse Sports Item 273",24-06,46,0,46,"inventory issue"
"Grand Bazaar","Nova Sports Item 274",24-06,0,2,-2,"within demand"
"Grand Bazaar","PlayOn Beauty Item 275",24-06,0,9,-9,"inventory issue"
"Grand Bazaar","Acme Electronics Item 276",24-06,-5,0,-5,"within demand"
"Grand Bazaar","Zenon Grocery Item 277",24-06,-1,0,-1,"within demand"
"Grand Bazaar","Zenon Electronics Item 278",24-06,0,4,-4,"within demand"
"Grand Bazaar","EcoWare Toys Item 279",24-06,-2,2,-4,"within demand"
"Grand Bazaar","Acme Grocery Item 281",24-06,7,3,4,"within demand"
"Grand Bazaar","Acme Sports Item 284",24-06,9,7,2,"within demand"
"Grand Bazaar","Pulse Home Item 285",24-06,5,0,5,"within demand"
"Grand Bazaar","UrbanX Home Item 287",24-06,-2,0,-2,"within demand"
"Grand Bazaar","UrbanX Toys Item 288",24-06,-3,0,-3,"within demand"
"Grand Bazaar","Pulse Grocery Item 289",24-06,0,4,-4,"within demand"
"Grand Bazaar","Pulse Grocery Item 290",24-06,5,0,5,"within demand"
"Grand Bazaar","Freshly Sports Item 291",24-06,-3,0,-3,"within demand"
"Grand Bazaar","Acme Sports Item 292",24-06,1,0,1,"within demand"
"Grand Bazaar","Acme Fashion Item 293",24-06,36,4,32,"inventory issue"
"Grand Bazaar","Nova Electronics Item 294",24-06,13,3,10,"inventory issue"
"Grand Bazaar","UrbanX Books Item 298",24-06,1,5,-4,"within demand"
"Grand Bazaar","Crafto Fashion Item 299",24-06,-1,5,-6,"inventory issue"
"Grand Bazaar","PlayOn Toys Item 1",24-07,-2,0,-2,"within demand"
"Grand Bazaar","Freshly Books Item 2",24-07,23,5,18,"inventory issue"
"Grand Bazaar","UrbanX Sports Item 3",24-07,51,5,46,"inventory issue"
"Grand Bazaar","PlayOn Beauty Item 4",24-07,-3,0,-3,"within demand"
"Grand Bazaar","Freshly Beauty Item 5",24-07,0,1,-1,"within demand"
"Grand Bazaar","PlayOn Beauty Item 6",24-07,30,0,30,"inventory issue"
"Grand Bazaar","PlayOn Toys Item 7",24-07,23,3,20,"inventory issue"
"Grand Bazaar","Luxe Home Item 8",24-07,0,1,-1,"within demand"
"Grand Bazaar","EcoWare Grocery Item 9",24-07,-4,0,-4,"within demand"
"Grand Bazaar","Freshly Electronics Item 10",24-07,34,5,29,"inventory issue"
"Grand Bazaar","Luxe Beauty Item 11",24-07,0,1,-1,"within demand"
"Grand Bazaar","UrbanX Fashion Item 12",24-07,0,2,-2,"within demand"
"Grand Bazaar","Freshly Electronics Item 13",24-07,0,1,-1,"within demand"
"Grand Bazaar","Luxe Toys Item 14",24-07,-4,2,-6,"inventory issue"
"Grand Bazaar","PlayOn Home Item 17",24-07,-4,3,-7,"inventory issue"
"Grand Bazaar","Crafto Beauty Item 19",24-07,-10,0,-10,"inventory issue"
"Grand Bazaar","PlayOn Grocery Item 20",24-07,12,3,9,"inventory issue"
"Grand Bazaar","Luxe Books Item 21",24-07,0,4,-4,"within demand"
"Grand Bazaar","Crafto Grocery Item 22",24-07,0,0,0,"within demand"
"Grand Bazaar","PlayOn Beauty Item 23",24-07,3,0,3,"within demand"
"Grand Bazaar","EcoWare Grocery Item 24",24-07,13,0,13,"inventory issue"
"Grand Bazaar","Nova Electronics Item 25",24-07,35,4,31,"inventory issue"
"Grand Bazaar","UrbanX Grocery Item 26",24-07,-1,0,-1,"within demand"
"Grand Bazaar","Crafto Fashion Item 27",24-07,0,6,-6,"inventory issue"
"Grand Bazaar","PlayOn Fashion Item 28",24-07,0,4,-4,"within demand"
"Grand Bazaar","Zenon Fashion Item 30",24-07,48,6,42,"inventory issue"
"Grand Bazaar","UrbanX Fashion Item 31",24-07,13,0,13,"inventory issue"
"Grand Bazaar","Acme Grocery Item 32",24-07,-3,0,-3,"within demand"
"Grand Bazaar","Nova Electronics Item 33",24-07,-5,0,-5,"within demand"
"Grand Bazaar","Luxe Home Item 35",24-07,81,0,81,"inventory issue"
"Grand Bazaar","Pulse Grocery Item 36",24-07,0,5,-5,"within demand"
"Grand Bazaar","Pulse Fashion Item 37",24-07,36,0,36,"inventory issue"
"Grand Bazaar","Acme Grocery Item 38",24-07,22,0,22,"inventory issue"
"Grand Bazaar","PlayOn Home Item 39",24-07,10,0,10,"inventory issue"
"Grand Bazaar","Pulse Books Item 40",24-07,-5,0,-5,"within demand"
"Grand Bazaar","UrbanX Toys Item 41",24-07,8,10,-2,"within demand"
"Grand Bazaar","EcoWare Fashion Item 44",24-07,38,9,29,"inventory issue"
"Grand Bazaar","Nova Sports Item 45",24-07,47,0,47,"inventory issue"
"Grand Bazaar","Luxe Sports Item 47",24-07,1,0,1,"within demand"
"Grand Bazaar","Luxe Sports Item 48",24-07,0,5,-5,"within demand"
"Grand Bazaar","Pulse Toys Item 50",24-07,-4,0,-4,"within demand"
"Grand Bazaar","Crafto Books Item 51",24-07,11,6,5,"within demand"
"Grand Bazaar","Luxe Fashion Item 52",24-07,-7,0,-7,"inventory issue"
"Grand Bazaar","UrbanX Books Item 53",24-07,-5,8,-13,"inventory issue"
"Grand Bazaar","EcoWare Electronics Item 54",24-07,20,3,17,"inventory issue"
"Grand Bazaar","Zenon Beauty Item 56",24-07,1,4,-3,"within demand"
"Grand Bazaar","PlayOn Electronics Item 57",24-07,-1,0,-1,"within demand"
"Grand Bazaar","EcoWare Electronics Item 58",24-07,-3,0,-3,"within demand"
"Grand Bazaar","Pulse Home Item 59",24-07,25,1,24,"inventory issue"
"Grand Bazaar","Nova Beauty Item 60",24-07,2,0,2,"within demand"
"Grand Bazaar","EcoWare Books Item 61",24-07,30,1,29,"inventory issue"
"Grand Bazaar","Acme Fashion Item 62",24-07,-6,0,-6,"inventory issue"
"Grand Bazaar","Crafto Grocery Item 63",24-07,-7,3,-10,"inventory issue"
"Grand Bazaar","Nova Electronics Item 64",24-07,0,2,-2,"within demand"
"Grand Bazaar","Acme Grocery Item 65",24-07,-1,2,-3,"within demand"
"Grand Bazaar","Nova Electronics Item 66",24-07,23,0,23,"inventory issue"
"Grand Bazaar","EcoWare Books Item 68",24-07,0,5,-5,"within demand"
"Grand Bazaar","Acme Books Item 69",24-07,-7,0,-7,"inventory issue"
"Grand Bazaar","Zenon Sports Item 70",24-07,0,8,-8,"inventory issue"
"Grand Bazaar","Acme Grocery Item 71",24-07,-4,2,-6,"inventory issue"
"Grand Bazaar","Crafto Sports Item 73",24-07,38,1,37,"inventory issue"
"Grand Bazaar","Acme Home Item 74",24-07,38,0,38,"inventory issue"
"Grand Bazaar","UrbanX Sports Item 75",24-07,0,3,-3,"within demand"
"Grand Bazaar","Nova Books Item 76",24-07,-1,1,-2,"within demand"
"Grand Bazaar","Pulse Home Item 77",24-07,31,0,31,"inventory issue"
"Grand Bazaar","PlayOn Fashion Item 78",24-07,0,2,-2,"within demand"
"Grand Bazaar","Freshly Grocery Item 79",24-07,1,0,1,"within demand"
"Grand Bazaar","Acme Electronics Item 80",24-07,-2,0,-2,"within demand"
"Grand Bazaar","Acme Electronics Item 81",24-07,38,2,36,"inventory issue"
"Grand Bazaar","Nova Electronics Item 82",24-07,0,3,-3,"within demand"
"Grand Bazaar","Pulse Electronics Item 83",24-07,-2,1,-3,"within demand"
"Grand Bazaar","Pulse Fashion Item 84",24-07,-5,0,-5,"within demand"
"Grand Bazaar","Pulse Grocery Item 85",24-07,0,2,-2,"within demand"
"Grand Bazaar","Nova Electronics Item 87",24-07,46,0,46,"inventory issue"
"Grand Bazaar","UrbanX Fashion Item 88",24-07,0,2,-2,"within demand"
"Grand Bazaar","Freshly Fashion Item 89",24-07,11,0,11,"inventory issue"
"Grand Bazaar","Pulse Fashion Item 90",24-07,-1,0,-1,"within demand"
"Grand Bazaar","Acme Home Item 91",24-07,26,3,23,"inventory issue"
"Grand Bazaar","Acme Beauty Item 92",24-07,-4,0,-4,"within demand"
"Grand Bazaar","Nova Home Item 94",24-07,45,0,45,"inventory issue"
"Grand Bazaar","Crafto Electronics Item 95",24-07,0,9,-9,"inventory issue"
"Grand Bazaar","Luxe Toys Item 96",24-07,-4,0,-4,"within demand"
"Grand Bazaar","Luxe Toys Item 97",24-07,0,4,-4,"within demand"
"Grand Bazaar","Crafto Beauty Item 98",24-07,-1,0,-1,"within demand"
"Grand Bazaar","UrbanX Sports Item 99",24-07,-5,0,-5,"within demand"
"Grand Bazaar","EcoWare Fashion Item 100",24-07,0,4,-4,"within demand"
"Grand Bazaar","EcoWare Toys Item 101",24-07,-1,1,-2,"within demand"
"Grand Bazaar","Nova Toys Item 102",24-07,-1,1,-2,"within demand"
"Grand Bazaar","Nova Fashion Item 104",24-07,35,0,35,"inventory issue"
"Grand Bazaar","PlayOn Home Item 106",24-07,-3,3,-6,"inventory issue"
"Grand Bazaar","Zenon Toys Item 108",24-07,-6,0,-6,"inventory issue"
"Grand Bazaar","Acme Electronics Item 109",24-07,-7,0,-7,"inventory issue"
"Grand Bazaar","PlayOn Toys Item 110",24-07,-3,3,-6,"inventory issue"
"Grand Bazaar","PlayOn Home Item 111",24-07,40,3,37,"inventory issue"
"Grand Bazaar","Zenon Toys Item 112",24-07,3,0,3,"within demand"
"Grand Bazaar","Acme Books Item 113",24-07,-2,3,-5,"within demand"
"Grand Bazaar","PlayOn Books Item 115",24-07,15,5,10,"inventory issue"
"Grand Bazaar","Zenon Fashion Item 116",24-07,-3,0,-3,"within demand"
"Grand Bazaar","Pulse Books Item 117",24-07,0,4,-4,"within demand"
"Grand Bazaar","Nova Home Item 118",24-07,-4,0,-4,"within demand"
"Grand Bazaar","Acme Fashion Item 120",24-07,-3,0,-3,"within demand"
"Grand Bazaar","Pulse Fashion Item 121",24-07,2,0,2,"within demand"
"Grand Bazaar","Zenon Grocery Item 122",24-07,0,10,-10,"inventory issue"
"Grand Bazaar","Acme Sports Item 123",24-07,0,1,-1,"within demand"
"Grand Bazaar","Luxe Beauty Item 124",24-07,0,1,-1,"within demand"
"Grand Bazaar","Acme Electronics Item 125",24-07,43,0,43,"inventory issue"
"Grand Bazaar","EcoWare Toys Item 126",24-07,0,7,-7,"inventory issue"
"Grand Bazaar","Zenon Sports Item 127",24-07,38,0,38,"inventory issue"
"Grand Bazaar","UrbanX Home Item 128",24-07,32,0,32,"inventory issue"
"Grand Bazaar","EcoWare Home Item 129",24-07,0,8,-8,"inventory issue"
"Grand Bazaar","Freshly Fashion Item 130",24-07,-3,5,-8,"inventory issue"
"Grand Bazaar","Crafto Electronics Item 131",24-07,0,5,-5,"within demand"
"Grand Bazaar","Nova Books Item 132",24-07,39,0,39,"inventory issue"
"Grand Bazaar","Pulse Home Item 133",24-07,-5,0,-5,"within demand"
"Grand Bazaar","Luxe Electronics Item 134",24-07,2,3,-1,"within demand"
"Grand Bazaar","Pulse Beauty Item 136",24-07,-3,0,-3,"within demand"
"Grand Bazaar","Luxe Beauty Item 137",24-07,57,0,57,"inventory issue"
"Grand Bazaar","Crafto Books Item 138",24-07,-6,6,-12,"inventory issue"
"Grand Bazaar","Crafto Sports Item 139",24-07,80,0,80,"inventory issue"
"Grand Bazaar","Luxe Beauty Item 140",24-07,-3,0,-3,"within demand"
"Grand Bazaar","Pulse Toys Item 141",24-07,0,4,-4,"within demand"
"Grand Bazaar","Nova Home Item 142",24-07,0,4,-4,"within demand"
"Grand Bazaar","Zenon Beauty Item 143",24-07,27,0,27,"inventory issue"
"Grand Bazaar","Crafto Grocery Item 144",24-07,0,9,-9,"inventory issue"
"Grand Bazaar","PlayOn Electronics Item 145",24-07,0,4,-4,"within demand"
"Grand Bazaar","Pulse Sports Item 148",24-07,-6,0,-6,"inventory issue"
"Grand Bazaar","Luxe Electronics Item 150",24-07,47,0,47,"inventory issue"
"Grand Bazaar","Acme Sports Item 151",24-07,0,2,-2,"within demand"
"Grand Bazaar","PlayOn Grocery Item 152",24-07,23,0,23,"inventory issue"
"Grand Bazaar","Luxe Books Item 153",24-07,0,6,-6,"inventory issue"
"Grand Bazaar","EcoWare Books Item 154",24-07,7,0,7,"inventory issue"
"Grand Bazaar","Luxe Books Item 155",24-07,0,3,-3,"within demand"
"Grand Bazaar","Freshly Grocery Item 156",24-07,39,0,39,"inventory issue"
"Grand Bazaar","Nova Beauty Item 157",24-07,15,2,13,"inventory issue"
"Grand Bazaar","Freshly Electronics Item 159",24-07,0,1,-1,"within demand"
"Grand Bazaar","PlayOn Books Item 160",24-07,5,0,5,"within demand"
"Grand Bazaar","Luxe Fashion Item 161",24-07,-5,1,-6,"inventory issue"
"Grand Bazaar","EcoWare Books Item 162",24-07,50,2,48,"inventory issue"
"Grand Bazaar","Crafto Toys Item 163",24-07,-1,6,-7,"inventory issue"
"Grand Bazaar","Crafto Electronics Item 165",24-07,0,4,-4,"within demand"
"Grand Bazaar","Pulse Books Item 167",24-07,7,0,7,"inventory issue"
"Grand Bazaar","EcoWare Sports Item 168",24-07,76,0,76,"inventory issue"
"Grand Bazaar","Acme Electronics Item 169",24-07,-1,5,-6,"inventory issue"
"Grand Bazaar","Nova Toys Item 171",24-07,41,0,41,"inventory issue"
"Grand Bazaar","Luxe Sports Item 172",24-07,0,5,-5,"within demand"
"Grand Bazaar","UrbanX Fashion Item 173",24-07,0,2,-2,"within demand"
"Grand Bazaar","EcoWare Books Item 174",24-07,21,1,20,"inventory issue"
"Grand Bazaar","Acme Fashion Item 175",24-07,-5,3,-8,"inventory issue"
"Grand Bazaar","Pulse Fashion Item 176",24-07,-2,0,-2,"within demand"
"Grand Bazaar","UrbanX Beauty Item 177",24-07,0,3,-3,"within demand"
"Grand Bazaar","Nova Electronics Item 178",24-07,0,6,-6,"inventory issue"
"Grand Bazaar","Zenon Grocery Item 179",24-07,-2,3,-5,"within demand"
"Grand Bazaar","Zenon Electronics Item 181",24-07,19,0,19,"inventory issue"
"Grand Bazaar","Crafto Home Item 182",24-07,0,1,-1,"within demand"
"Grand Bazaar","Nova Sports Item 183",24-07,0,1,-1,"within demand"
"Grand Bazaar","Pulse Home Item 184",24-07,-2,0,-2,"within demand"
"Grand Bazaar","Zenon Beauty Item 187",24-07,-5,0,-5,"within demand"
"Grand Bazaar","Pulse Toys Item 188",24-07,50,0,50,"inventory issue"
"Grand Bazaar","Pulse Grocery Item 189",24-07,0,1,-1,"within demand"
"Grand Bazaar","Pulse Toys Item 190",24-07,-4,0,-4,"within demand"
"Grand Bazaar","Acme Fashion Item 191",24-07,-2,0,-2,"within demand"
"Grand Bazaar","Luxe Sports Item 192",24-07,-3,2,-5,"within demand"
"Grand Bazaar","Acme Toys Item 194",24-07,-4,0,-4,"within demand"
"Grand Bazaar","PlayOn Home Item 195",24-07,39,0,39,"inventory issue"
"Grand Bazaar","PlayOn Grocery Item 197",24-07,-4,3,-7,"inventory issue"
"Grand Bazaar","Nova Fashion Item 198",24-07,-1,0,-1,"within demand"
"Grand Bazaar","Crafto Beauty Item 199",24-07,-3,0,-3,"within demand"
"Grand Bazaar","Luxe Sports Item 200",24-07,0,0,0,"within demand"
"Grand Bazaar","Zenon Sports Item 201",24-07,3,0,3,"within demand"
"Grand Bazaar","Nova Electronics Item 202",24-07,-3,5,-8,"inventory issue"
"Grand Bazaar","PlayOn Grocery Item 203",24-07,-3,0,-3,"within demand"
"Grand Bazaar","Zenon Fashion Item 204",24-07,-7,2,-9,"inventory issue"
"Grand Bazaar","Freshly Fashion Item 205",24-07,3,0,3,"within demand"
"Grand Bazaar","Pulse Toys Item 207",24-07,-7,0,-7,"inventory issue"
"Grand Bazaar","UrbanX Books Item 208",24-07,1,4,-3,"within demand"
"Grand Bazaar","Pulse Home Item 211",24-07,-1,7,-8,"inventory issue"
"Grand Bazaar","UrbanX Grocery Item 213",24-07,30,0,30,"inventory issue"
"Grand Bazaar","Luxe Electronics Item 214",24-07,0,9,-9,"inventory issue"
"Grand Bazaar","Freshly Home Item 216",24-07,-3,0,-3,"within demand"
"Grand Bazaar","Freshly Beauty Item 218",24-07,-5,3,-8,"inventory issue"
"Grand Bazaar","Acme Fashion Item 220",24-07,-2,0,-2,"within demand"
"Grand Bazaar","Nova Electronics Item 221",24-07,0,3,-3,"within demand"
"Grand Bazaar","Zenon Home Item 222",24-07,1,4,-3,"within demand"
"Grand Bazaar","Freshly Beauty Item 223",24-07,-1,9,-10,"inventory issue"
"Grand Bazaar","Acme Beauty Item 224",24-07,0,3,-3,"within demand"
"Grand Bazaar","Zenon Fashion Item 226",24-07,-1,4,-5,"within demand"
"Grand Bazaar","Luxe Toys Item 227",24-07,-3,0,-3,"within demand"
"Grand Bazaar","PlayOn Toys Item 228",24-07,-6,5,-11,"inventory issue"
"Grand Bazaar","Freshly Sports Item 229",24-07,2,0,2,"within demand"
"Grand Bazaar","Freshly Home Item 230",24-07,0,5,-5,"within demand"
"Grand Bazaar","Acme Sports Item 231",24-07,-2,0,-2,"within demand"
"Grand Bazaar","Zenon Grocery Item 232",24-07,39,0,39,"inventory issue"
"Grand Bazaar","Luxe Home Item 233",24-07,5,0,5,"within demand"
"Grand Bazaar","Crafto Beauty Item 234",24-07,-4,3,-7,"inventory issue"
"Grand Bazaar","EcoWare Books Item 235",24-07,-6,0,-6,"inventory issue"
"Grand Bazaar","UrbanX Toys Item 236",24-07,-4,10,-14,"inventory issue"
"Grand Bazaar","UrbanX Toys Item 237",24-07,0,5,-5,"within demand"
"Grand Bazaar","Nova Books Item 238",24-07,-4,0,-4,"within demand"
"Grand Bazaar","Acme Beauty Item 239",24-07,-2,7,-9,"inventory issue"
"Grand Bazaar","Luxe Sports Item 240",24-07,-5,5,-10,"inventory issue"
"Grand Bazaar","Crafto Beauty Item 241",24-07,0,11,-11,"inventory issue"
"Grand Bazaar","Nova Toys Item 242",24-07,0,1,-1,"within demand"
"Grand Bazaar","Freshly Fashion Item 243",24-07,0,5,-5,"within demand"
"Grand Bazaar","Freshly Grocery Item 244",24-07,5,4,1,"within demand"
"Grand Bazaar","Zenon Home Item 245",24-07,2,2,0,"within demand"
"Grand Bazaar","Crafto Beauty Item 246",24-07,-1,0,-1,"within demand"
"Grand Bazaar","PlayOn Books Item 247",24-07,25,5,20,"inventory issue"
"Grand Bazaar","Pulse Beauty Item 249",24-07,39,0,39,"inventory issue"
"Grand Bazaar","Pulse Books Item 250",24-07,42,3,39,"inventory issue"
"Grand Bazaar","Freshly Books Item 251",24-07,0,4,-4,"within demand"
"Grand Bazaar","Freshly Sports Item 252",24-07,0,5,-5,"within demand"
"Grand Bazaar","Freshly Books Item 253",24-07,-4,7,-11,"inventory issue"
"Grand Bazaar","Crafto Beauty Item 254",24-07,27,0,27,"inventory issue"
"Grand Bazaar","Nova Books Item 257",24-07,0,5,-5,"within demand"
"Grand Bazaar","Zenon Toys Item 258",24-07,36,3,33,"inventory issue"
"Grand Bazaar","EcoWare Electronics Item 259",24-07,0,6,-6,"inventory issue"
"Grand Bazaar","Crafto Sports Item 260",24-07,9,2,7,"inventory issue"
"Grand Bazaar","Freshly Toys Item 261",24-07,-4,13,-17,"inventory issue"
"Grand Bazaar","Acme Electronics Item 262",24-07,-2,4,-6,"inventory issue"
"Grand Bazaar","Nova Beauty Item 263",24-07,-3,3,-6,"inventory issue"
"Grand Bazaar","Pulse Home Item 265",24-07,-5,1,-6,"inventory issue"
"Grand Bazaar","PlayOn Grocery Item 266",24-07,-4,1,-5,"within demand"
"Grand Bazaar","EcoWare Grocery Item 267",24-07,0,11,-11,"inventory issue"
"Grand Bazaar","Freshly Home Item 268",24-07,1,11,-10,"inventory issue"
"Grand Bazaar","Pulse Beauty Item 270",24-07,-3,3,-6,"inventory issue"
"Grand Bazaar","Acme Grocery Item 271",24-07,-4,0,-4,"within demand"
"Grand Bazaar","Pulse Sports Item 273",24-07,-2,0,-2,"within demand"
"Grand Bazaar","Nova Sports Item 274",24-07,20,3,17,"inventory issue"
"Grand Bazaar","PlayOn Beauty Item 275",24-07,-8,1,-9,"inventory issue"
"Grand Bazaar","Acme Electronics Item 276",24-07,0,1,-1,"within demand"
"Grand Bazaar","Zenon Grocery Item 277",24-07,-1,7,-8,"inventory issue"
"Grand Bazaar","Zenon Electronics Item 278",24-07,15,0,15,"inventory issue"
"Grand Bazaar","EcoWare Toys Item 279",24-07,-2,0,-2,"within demand"
"Grand Bazaar","Crafto Electronics Item 280",24-07,21,0,21,"inventory issue"
"Grand Bazaar","Acme Grocery Item 281",24-07,1,0,1,"within demand"
"Grand Bazaar","Pulse Fashion Item 283",24-07,26,8,18,"inventory issue"
"Grand Bazaar","Acme Sports Item 284",24-07,-5,3,-8,"inventory issue"
"Grand Bazaar","Pulse Home Item 285",24-07,-2,0,-2,"within demand"
"Grand Bazaar","Crafto Sports Item 286",24-07,0,6,-6,"inventory issue"
"Grand Bazaar","UrbanX Home Item 287",24-07,43,0,43,"inventory issue"
"Grand Bazaar","UrbanX Toys Item 288",24-07,53,0,53,"inventory issue"
"Grand Bazaar","Pulse Grocery Item 289",24-07,0,5,-5,"within demand"
"Grand Bazaar","Pulse Grocery Item 290",24-07,19,0,19,"inventory issue"
"Grand Bazaar","Freshly Sports Item 291",24-07,50,0,50,"inventory issue"
"Grand Bazaar","Acme Sports Item 292",24-07,20,1,19,"inventory issue"
"Grand Bazaar","Acme Fashion Item 293",24-07,0,6,-6,"inventory issue"
"Grand Bazaar","Nova Electronics Item 294",24-07,-15,0,-15,"inventory issue"
"Grand Bazaar","Crafto Fashion Item 295",24-07,0,5,-5,"within demand"
"Grand Bazaar","Crafto Beauty Item 296",24-07,0,1,-1,"within demand"
"Grand Bazaar","EcoWare Home Item 297",24-07,0,6,-6,"inventory issue"
"Grand Bazaar","UrbanX Books Item 298",24-07,-3,1,-4,"within demand"
"Grand Bazaar","Crafto Fashion Item 299",24-07,-2,0,-2,"within demand"
"Grand Bazaar","Zenon Toys Item 300",24-07,47,8,39,"inventory issue"
"Grand Bazaar","PlayOn Toys Item 1",24-08,-3,0,-3,"within demand"
"Grand Bazaar","UrbanX Sports Item 3",24-08,-1,5,-6,"inventory issue"
"Grand Bazaar","PlayOn Beauty Item 4",24-08,0,1,-1,"within demand"
"Grand Bazaar","Freshly Beauty Item 5",24-08,0,1,-1,"within demand"
"Grand Bazaar","PlayOn Beauty Item 6",24-08,-7,0,-7,"inventory issue"
"Grand Bazaar","PlayOn Toys Item 7",24-08,0,2,-2,"within demand"
"Grand Bazaar","Luxe Home Item 8",24-08,28,0,28,"inventory issue"
